Interaction_ID,User_ID,User_Name,User_Age,User_Gender,User_Location,User_Membership_Level,Item_ID,Item_Name,Item_Category,Item_Subcategory,Item_Brand,Item_Price,Item_Rating,Interaction_Type,Timestamp,Rating,Discount_Applied,Payment_Method,Referral_Source
11691,U691,Jane Smith,31,Non-Binary,Los Angeles,Silver,P0191,Laptop,Books,Fiction,Brand D,481.61,3.0,review,2024-01-09 02:50:00,3,False,Bank Transfer,search engine
11692,U692,John Doe,45,Female,Los Angeles,Silver,P0192,Coffee Maker,Home Goods,Fiction,Brand D,954.44,3.3,review,2024-01-09 02:51:00,5,True,Credit Card,search engine
11693,U693,Jane Smith,46,Male,Los Angeles,Silver,P0193,Novel,Books,Apparel,Brand B,192.85,4.5,purchase,2024-01-09 02:52:00,4,True,Bank Transfer,social media
11694,U694,Jane Smith,27,Male,Phoenix,Platinum,P0194,Laptop,Books,Fiction,Brand D,182.54,3.7,review,2024-01-09 02:53:00,3,False,Bank Transfer,search engine
11695,U695,Alice Johnson,28,Female,Houston,Silver,P0195,Smartwatch,Home Goods,Wearable Tech,Brand D,807.03,4.9,purchase,2024-01-09 02:54:00,3,True,Credit Card,search engine
11696,U696,Bob Brown,46,Female,Houston,Platinum,P0196,Headphones,Clothing,Wearable Tech,Brand A,576.02,3.6,review,2024-01-09 02:55:00,,False,Cash,search engine
11697,U697,John Doe,28,Female,Los Angeles,Gold,P0197,Novel,Clothing,Fiction,Brand B,426.26,3.8,review,2024-01-09 02:56:00,3,True,Credit Card,email campaign
11698,U698,Alice Johnson,34,Female,Houston,Silver,P0198,Headphones,Home Goods,Apparel,Brand A,706.12,4.4,purchase,2024-01-09 02:57:00,4,False,Bank Transfer,email campaign
11699,U699,Charlie Davis,46,Female,New York,Silver,P0199,Coffee Maker,Books,Kitchen Appliances,Brand B,773.67,4.6,purchase,2024-01-09 02:58:00,4,False,Credit Card,search engine
11700,U700,Jane Smith,22,Non-Binary,Phoenix,Platinum,P0200,Novel,Electronics,Apparel,Brand A,680.69,4.2,review,2024-01-09 02:59:00,3,False,Credit Card,direct visit
11701,U701,Charlie Davis,55,Female,Houston,Platinum,P0201,Headphones,Books,Wearable Tech,Brand D,989.12,3.5,click,2024-01-09 03:00:00,,True,PayPal,email campaign
11702,U702,Jane Smith,37,Female,Phoenix,Silver,P0202,Novel,Electronics,Kitchen Appliances,Brand C,722.62,4.6,review,2024-01-09 03:01:00,3,False,Credit Card,email campaign
11703,U703,John Doe,39,Non-Binary,Houston,Platinum,P0203,Smartwatch,Home Goods,Fiction,Brand D,144.73,4.2,review,2024-01-09 03:02:00,3,False,Credit Card,social media
11704,U704,Jane Smith,23,Female,Houston,Gold,P0204,Laptop,Electronics,Wearable Tech,Brand A,202.8,3.5,purchase,2024-01-09 03:03:00,3,True,Bank Transfer,social media
11705,U705,Alice Johnson,20,Male,Houston,Gold,P0205,Smartwatch,Electronics,Apparel,Brand A,637.6,4.9,purchase,2024-01-09 03:04:00,3,True,Bank Transfer,search engine
11706,U706,Jane Smith,19,Female,New York,Gold,P0206,Laptop,Books,Apparel,Brand C,493.12,4.3,review,2024-01-09 03:05:00,5,True,PayPal,email campaign
11707,U707,John Doe,26,Female,Chicago,Platinum,P0207,Coffee Maker,Clothing,Apparel,Brand B,730.89,3.8,click,2024-01-09 03:06:00,,True,PayPal,direct visit
11708,U708,Alice Johnson,23,Male,Houston,Silver,P0208,Smartwatch,Electronics,Fiction,Brand B,681.91,4.8,purchase,2024-01-09 03:07:00,5,True,Bank Transfer,direct visit
11709,U709,Alice Johnson,45,Non-Binary,Houston,Gold,P0209,Novel,Books,Fiction,Brand A,578.23,3.9,review,2024-01-09 03:08:00,5,False,Cash,email campaign
11710,U710,John Doe,29,Non-Binary,Los Angeles,Gold,P0210,T-Shirt,Clothing,Wearable Tech,Brand A,615.66,3.1,click,2024-01-09 03:09:00,3,True,PayPal,direct visit
11711,U711,Jane Smith,35,Male,New York,Gold,P0211,Laptop,Books,Kitchen Appliances,Brand D,761.66,4.1,review,2024-01-09 03:10:00,3,True,Cash,social media
11712,U712,Bob Brown,19,Female,New York,Platinum,P0212,T-Shirt,Home Goods,Wearable Tech,Brand B,745.83,4.8,purchase,2024-01-09 03:11:00,5,True,Credit Card,direct visit
11713,U713,John Doe,42,Female,Houston,Gold,P0213,Coffee Maker,Clothing,Apparel,Brand D,554.06,3.7,click,2024-01-09 03:12:00,3,False,Cash,email campaign
11714,U714,John Doe,44,Male,Phoenix,Silver,P0214,Coffee Maker,Electronics,Apparel,Brand B,943.67,4.1,purchase,2024-01-09 03:13:00,5,False,Credit Card,social media
11715,U715,John Doe,57,Non-Binary,Phoenix,Platinum,P0215,Headphones,Home Goods,Apparel,Brand A,588.71,3.6,click,2024-01-09 03:14:00,5,True,Credit Card,social media
11716,U716,Charlie Davis,29,Non-Binary,Chicago,Silver,P0216,Headphones,Electronics,Apparel,Brand C,840.35,3.4,purchase,2024-01-09 03:15:00,3,True,PayPal,email campaign
11717,U717,John Doe,29,Female,Chicago,Platinum,P0217,Headphones,Home Goods,Wearable Tech,Brand C,695.96,4.8,review,2024-01-09 03:16:00,,False,PayPal,email campaign
11718,U718,Charlie Davis,32,Non-Binary,New York,Gold,P0218,Novel,Electronics,Fiction,Brand D,635.69,3.2,click,2024-01-09 03:17:00,5,True,Cash,social media
11719,U719,Jane Smith,54,Non-Binary,Houston,Silver,P0219,Laptop,Electronics,Kitchen Appliances,Brand D,126.58,3.0,review,2024-01-09 03:18:00,5,False,Credit Card,search engine
11720,U720,John Doe,26,Male,Chicago,Platinum,P0220,Laptop,Home Goods,Kitchen Appliances,Brand A,837.08,4.1,review,2024-01-09 03:19:00,5,True,Cash,social media
11721,U721,Alice Johnson,52,Female,Chicago,Gold,P0221,Coffee Maker,Books,Wearable Tech,Brand C,898.54,4.7,purchase,2024-01-09 03:20:00,5,False,Credit Card,email campaign
11722,U722,John Doe,33,Non-Binary,Phoenix,Gold,P0222,Novel,Home Goods,Apparel,Brand A,550.5,3.6,review,2024-01-09 03:21:00,,False,Credit Card,social media
11723,U723,John Doe,49,Non-Binary,Los Angeles,Silver,P0223,Smartwatch,Electronics,Fiction,Brand C,749.69,4.5,click,2024-01-09 03:22:00,3,True,Credit Card,social media
11724,U724,Alice Johnson,55,Male,New York,Platinum,P0224,Laptop,Electronics,Wearable Tech,Brand C,965.27,3.0,click,2024-01-09 03:23:00,5,True,Credit Card,email campaign
11725,U725,John Doe,57,Non-Binary,New York,Silver,P0225,Laptop,Home Goods,Fiction,Brand C,290.79,4.4,review,2024-01-09 03:24:00,4,False,Cash,social media
11726,U726,Jane Smith,23,Male,New York,Gold,P0226,Novel,Home Goods,Wearable Tech,Brand C,259.43,3.5,click,2024-01-09 03:25:00,5,False,Cash,direct visit
11727,U727,Charlie Davis,58,Male,New York,Silver,P0227,Laptop,Books,Kitchen Appliances,Brand C,38.68,4.6,click,2024-01-09 03:26:00,3,False,PayPal,direct visit
11728,U728,Charlie Davis,27,Non-Binary,New York,Silver,P0228,Headphones,Books,Wearable Tech,Brand D,536.78,4.2,purchase,2024-01-09 03:27:00,4,False,PayPal,direct visit
11729,U729,Jane Smith,18,Non-Binary,Houston,Platinum,P0229,Smartwatch,Home Goods,Fiction,Brand B,220.44,3.7,review,2024-01-09 03:28:00,4,True,PayPal,social media
11730,U730,Bob Brown,33,Non-Binary,Houston,Silver,P0230,Smartwatch,Clothing,Kitchen Appliances,Brand B,364.93,4.0,review,2024-01-09 03:29:00,,True,PayPal,direct visit
11731,U731,Bob Brown,39,Female,Chicago,Silver,P0231,Laptop,Home Goods,Apparel,Brand B,217.54,3.2,purchase,2024-01-09 03:30:00,,True,Bank Transfer,search engine
11732,U732,Jane Smith,28,Female,Los Angeles,Silver,P0232,Smartwatch,Books,Apparel,Brand B,959.2,4.0,click,2024-01-09 03:31:00,,False,PayPal,email campaign
11733,U733,Jane Smith,22,Non-Binary,Phoenix,Gold,P0233,Headphones,Electronics,Kitchen Appliances,Brand C,478.97,4.2,click,2024-01-09 03:32:00,,True,Credit Card,search engine
11734,U734,Bob Brown,22,Male,Phoenix,Silver,P0234,Coffee Maker,Books,Apparel,Brand C,717.86,4.1,purchase,2024-01-09 03:33:00,5,True,Bank Transfer,social media
11735,U735,Charlie Davis,29,Non-Binary,Los Angeles,Platinum,P0235,Smartwatch,Home Goods,Fiction,Brand D,340.5,4.3,review,2024-01-09 03:34:00,4,False,Bank Transfer,social media
11736,U736,Jane Smith,20,Non-Binary,Phoenix,Platinum,P0236,Smartwatch,Clothing,Wearable Tech,Brand D,364.11,4.8,click,2024-01-09 03:35:00,,True,Cash,direct visit
11737,U737,Jane Smith,54,Non-Binary,Chicago,Platinum,P0237,T-Shirt,Electronics,Apparel,Brand A,190.07,4.3,click,2024-01-09 03:36:00,,False,PayPal,social media
11738,U738,Jane Smith,45,Male,New York,Gold,P0238,Headphones,Home Goods,Fiction,Brand D,476.43,3.3,purchase,2024-01-09 03:37:00,4,False,PayPal,email campaign
11739,U739,Alice Johnson,44,Non-Binary,Chicago,Gold,P0239,Smartwatch,Clothing,Apparel,Brand B,96.13,4.8,click,2024-01-09 03:38:00,5,True,Cash,search engine
11740,U740,Jane Smith,28,Male,Chicago,Gold,P0240,Headphones,Electronics,Apparel,Brand C,717.72,4.9,purchase,2024-01-09 03:39:00,,False,Credit Card,search engine
11741,U741,Jane Smith,55,Female,Los Angeles,Platinum,P0241,Laptop,Clothing,Apparel,Brand A,947.81,4.1,click,2024-01-09 03:40:00,5,False,Bank Transfer,search engine
11742,U742,Alice Johnson,19,Female,Phoenix,Gold,P0242,Smartwatch,Books,Apparel,Brand A,340.73,4.8,click,2024-01-09 03:41:00,4,False,Credit Card,email campaign
11743,U743,Charlie Davis,46,Male,Houston,Gold,P0243,Smartwatch,Books,Wearable Tech,Brand C,160.22,4.5,review,2024-01-09 03:42:00,,False,PayPal,search engine
11744,U744,John Doe,36,Female,Phoenix,Silver,P0244,Headphones,Home Goods,Apparel,Brand B,16.5,4.2,review,2024-01-09 03:43:00,3,False,Bank Transfer,email campaign
11745,U745,John Doe,21,Female,Phoenix,Gold,P0245,Novel,Books,Fiction,Brand B,616.71,3.9,purchase,2024-01-09 03:44:00,4,False,Cash,social media
11746,U746,Alice Johnson,40,Female,Los Angeles,Platinum,P0246,Novel,Home Goods,Kitchen Appliances,Brand B,286.36,3.0,purchase,2024-01-09 03:45:00,,True,Cash,social media
11747,U747,John Doe,32,Female,Houston,Gold,P0247,Laptop,Home Goods,Wearable Tech,Brand C,938.66,3.5,review,2024-01-09 03:46:00,5,True,PayPal,direct visit
11748,U748,Jane Smith,40,Male,Phoenix,Gold,P0248,Coffee Maker,Books,Apparel,Brand C,971.72,5.0,purchase,2024-01-09 03:47:00,3,False,Cash,search engine
11749,U749,Alice Johnson,41,Non-Binary,New York,Silver,P0249,T-Shirt,Clothing,Wearable Tech,Brand D,543.1,3.9,purchase,2024-01-09 03:48:00,3,False,PayPal,search engine
11750,U750,John Doe,25,Male,New York,Silver,P0250,Headphones,Electronics,Kitchen Appliances,Brand A,407.12,3.8,review,2024-01-09 03:49:00,5,True,Cash,search engine
11751,U751,Bob Brown,56,Non-Binary,Los Angeles,Platinum,P0251,Laptop,Electronics,Wearable Tech,Brand A,227.34,4.8,purchase,2024-01-09 03:50:00,3,True,Credit Card,email campaign
11752,U752,Jane Smith,43,Male,Phoenix,Gold,P0252,Novel,Books,Kitchen Appliances,Brand A,885.66,4.3,click,2024-01-09 03:51:00,,False,Credit Card,direct visit
11753,U753,John Doe,34,Female,New York,Platinum,P0253,Coffee Maker,Home Goods,Wearable Tech,Brand B,375.55,4.2,click,2024-01-09 03:52:00,4,True,Credit Card,social media
11754,U754,Alice Johnson,23,Non-Binary,New York,Silver,P0254,Smartwatch,Clothing,Wearable Tech,Brand A,957.88,4.5,click,2024-01-09 03:53:00,,False,PayPal,search engine
11755,U755,Alice Johnson,43,Non-Binary,Phoenix,Gold,P0255,Laptop,Home Goods,Kitchen Appliances,Brand D,267.02,3.4,review,2024-01-09 03:54:00,4,False,Bank Transfer,email campaign
11756,U756,Bob Brown,47,Non-Binary,Phoenix,Gold,P0256,T-Shirt,Electronics,Wearable Tech,Brand D,710.63,3.9,review,2024-01-09 03:55:00,5,False,Cash,search engine
11757,U757,Alice Johnson,31,Female,Los Angeles,Silver,P0257,T-Shirt,Clothing,Kitchen Appliances,Brand D,352.72,3.9,click,2024-01-09 03:56:00,,True,Credit Card,email campaign
11758,U758,Charlie Davis,24,Female,Los Angeles,Silver,P0258,Coffee Maker,Home Goods,Kitchen Appliances,Brand D,229.78,4.5,click,2024-01-09 03:57:00,3,False,Credit Card,search engine
11759,U759,Alice Johnson,21,Female,Chicago,Platinum,P0259,T-Shirt,Books,Wearable Tech,Brand B,198.15,3.3,click,2024-01-09 03:58:00,,True,Bank Transfer,email campaign
11760,U760,Jane Smith,31,Non-Binary,Chicago,Gold,P0260,Headphones,Clothing,Fiction,Brand C,424.99,3.9,click,2024-01-09 03:59:00,3,True,PayPal,direct visit
11761,U761,Alice Johnson,38,Male,Houston,Silver,P0261,Smartwatch,Electronics,Kitchen Appliances,Brand B,972.9,4.3,click,2024-01-09 04:00:00,5,True,Bank Transfer,direct visit
11762,U762,John Doe,35,Female,Houston,Platinum,P0262,Smartwatch,Books,Kitchen Appliances,Brand C,305.04,4.0,click,2024-01-09 04:01:00,4,True,PayPal,direct visit
11763,U763,Alice Johnson,20,Male,Houston,Silver,P0263,Smartwatch,Electronics,Fiction,Brand D,626.19,3.5,purchase,2024-01-09 04:02:00,5,True,Cash,social media
11764,U764,Jane Smith,43,Male,Houston,Platinum,P0264,Smartwatch,Clothing,Wearable Tech,Brand A,250.19,4.9,click,2024-01-09 04:03:00,3,False,Credit Card,search engine
11765,U765,Bob Brown,39,Non-Binary,New York,Platinum,P0265,Novel,Clothing,Kitchen Appliances,Brand D,771.93,3.6,click,2024-01-09 04:04:00,,True,Credit Card,email campaign
11766,U766,Bob Brown,48,Male,Houston,Platinum,P0266,Laptop,Electronics,Apparel,Brand A,726.9,3.9,review,2024-01-09 04:05:00,,True,Bank Transfer,search engine
11767,U767,Bob Brown,31,Male,Houston,Platinum,P0267,Novel,Electronics,Apparel,Brand B,802.42,3.9,review,2024-01-09 04:06:00,3,True,Credit Card,social media
11768,U768,Bob Brown,22,Female,New York,Silver,P0268,Smartwatch,Electronics,Kitchen Appliances,Brand A,297.09,3.3,review,2024-01-09 04:07:00,4,True,Cash,direct visit
11769,U769,John Doe,34,Female,Chicago,Silver,P0269,Novel,Electronics,Apparel,Brand D,983.1,4.7,click,2024-01-09 04:08:00,5,False,Credit Card,email campaign
11770,U770,John Doe,32,Non-Binary,Los Angeles,Platinum,P0270,Headphones,Books,Apparel,Brand A,71.1,4.3,review,2024-01-09 04:09:00,4,True,Bank Transfer,search engine
11771,U771,Bob Brown,50,Female,Houston,Gold,P0271,Novel,Home Goods,Kitchen Appliances,Brand C,924.44,4.3,review,2024-01-09 04:10:00,,True,Credit Card,search engine
11772,U772,John Doe,20,Female,Los Angeles,Silver,P0272,Coffee Maker,Books,Kitchen Appliances,Brand D,83.43,3.8,click,2024-01-09 04:11:00,4,True,PayPal,social media
11773,U773,Bob Brown,27,Non-Binary,Phoenix,Gold,P0273,Coffee Maker,Home Goods,Kitchen Appliances,Brand A,534.65,4.7,click,2024-01-09 04:12:00,,False,Cash,social media
11774,U774,Charlie Davis,30,Male,Houston,Platinum,P0274,Headphones,Clothing,Kitchen Appliances,Brand A,882.17,3.0,review,2024-01-09 04:13:00,,False,Credit Card,direct visit
11775,U775,Bob Brown,59,Male,Houston,Platinum,P0275,T-Shirt,Clothing,Kitchen Appliances,Brand B,988.43,3.3,click,2024-01-09 04:14:00,5,True,Credit Card,social media
11776,U776,John Doe,39,Male,Chicago,Silver,P0276,Laptop,Books,Apparel,Brand A,342.33,4.0,review,2024-01-09 04:15:00,3,True,Credit Card,search engine
11777,U777,Bob Brown,52,Female,Chicago,Silver,P0277,T-Shirt,Home Goods,Kitchen Appliances,Brand A,70.74,3.9,purchase,2024-01-09 04:16:00,,False,Bank Transfer,direct visit
11778,U778,Charlie Davis,39,Female,Houston,Platinum,P0278,Coffee Maker,Home Goods,Fiction,Brand D,89.87,3.7,click,2024-01-09 04:17:00,,True,Cash,email campaign
11779,U779,Bob Brown,37,Male,Chicago,Gold,P0279,Novel,Electronics,Kitchen Appliances,Brand A,556.55,4.7,purchase,2024-01-09 04:18:00,,True,Cash,social media
11780,U780,Alice Johnson,46,Male,Chicago,Gold,P0280,T-Shirt,Books,Fiction,Brand B,799.32,4.2,purchase,2024-01-09 04:19:00,,False,Bank Transfer,direct visit
11781,U781,Bob Brown,44,Non-Binary,Chicago,Gold,P0281,T-Shirt,Clothing,Kitchen Appliances,Brand D,442.16,5.0,purchase,2024-01-09 04:20:00,5,False,Credit Card,direct visit
11782,U782,John Doe,45,Male,Houston,Silver,P0282,Coffee Maker,Books,Kitchen Appliances,Brand C,391.06,3.4,review,2024-01-09 04:21:00,4,True,PayPal,social media
11783,U783,John Doe,58,Female,Los Angeles,Platinum,P0283,T-Shirt,Electronics,Fiction,Brand B,643.65,3.6,purchase,2024-01-09 04:22:00,,True,Bank Transfer,social media
11784,U784,Alice Johnson,45,Male,Chicago,Gold,P0284,Coffee Maker,Electronics,Kitchen Appliances,Brand B,122.4,3.2,purchase,2024-01-09 04:23:00,3,False,Cash,email campaign
11785,U785,John Doe,58,Male,New York,Silver,P0285,Smartwatch,Electronics,Wearable Tech,Brand B,166.56,4.1,review,2024-01-09 04:24:00,3,True,Cash,email campaign
11786,U786,Alice Johnson,24,Non-Binary,Phoenix,Platinum,P0286,Novel,Electronics,Wearable Tech,Brand D,392.87,4.1,purchase,2024-01-09 04:25:00,3,True,Cash,search engine
11787,U787,Charlie Davis,52,Female,Houston,Platinum,P0287,Laptop,Clothing,Kitchen Appliances,Brand A,593.54,4.4,click,2024-01-09 04:26:00,3,False,PayPal,direct visit
11788,U788,John Doe,40,Male,Los Angeles,Platinum,P0288,Laptop,Home Goods,Apparel,Brand B,474.8,3.4,click,2024-01-09 04:27:00,4,False,PayPal,direct visit
11789,U789,Bob Brown,29,Non-Binary,Phoenix,Gold,P0289,Coffee Maker,Books,Fiction,Brand C,691.01,3.1,purchase,2024-01-09 04:28:00,5,False,Cash,email campaign
11790,U790,Bob Brown,56,Male,Los Angeles,Silver,P0290,Laptop,Clothing,Fiction,Brand A,687.19,4.5,click,2024-01-09 04:29:00,,True,Bank Transfer,search engine
11791,U791,Bob Brown,28,Female,Phoenix,Silver,P0291,Headphones,Clothing,Kitchen Appliances,Brand A,654.63,3.1,review,2024-01-09 04:30:00,5,True,Cash,email campaign
11792,U792,Charlie Davis,29,Female,Phoenix,Platinum,P0292,Smartwatch,Books,Kitchen Appliances,Brand C,294.46,4.1,click,2024-01-09 04:31:00,4,False,Credit Card,email campaign
11793,U793,Jane Smith,46,Non-Binary,Chicago,Silver,P0293,Coffee Maker,Books,Fiction,Brand B,856.4,3.8,click,2024-01-09 04:32:00,3,True,Credit Card,social media
11794,U794,John Doe,22,Female,Chicago,Platinum,P0294,Smartwatch,Clothing,Wearable Tech,Brand B,362.94,4.2,review,2024-01-09 04:33:00,3,True,PayPal,direct visit
11795,U795,John Doe,29,Non-Binary,Houston,Gold,P0295,Novel,Home Goods,Kitchen Appliances,Brand D,940.11,3.7,review,2024-01-09 04:34:00,3,False,Credit Card,search engine
11796,U796,Alice Johnson,42,Female,Chicago,Gold,P0296,Novel,Books,Kitchen Appliances,Brand C,995.43,4.4,purchase,2024-01-09 04:35:00,5,False,Bank Transfer,social media
11797,U797,Charlie Davis,24,Non-Binary,New York,Gold,P0297,Smartwatch,Home Goods,Kitchen Appliances,Brand B,912.68,3.6,click,2024-01-09 04:36:00,,False,Credit Card,direct visit
11798,U798,John Doe,19,Non-Binary,Phoenix,Platinum,P0298,T-Shirt,Clothing,Apparel,Brand C,388.55,4.6,purchase,2024-01-09 04:37:00,5,False,Cash,search engine
11799,U799,Charlie Davis,21,Non-Binary,Los Angeles,Silver,P0299,T-Shirt,Clothing,Kitchen Appliances,Brand A,737.68,4.6,purchase,2024-01-09 04:38:00,,False,Bank Transfer,search engine
11800,U800,John Doe,20,Non-Binary,Chicago,Gold,P0300,Smartwatch,Electronics,Apparel,Brand B,372.73,4.0,click,2024-01-09 04:39:00,,True,Cash,email campaign
11801,U801,Jane Smith,43,Male,Phoenix,Silver,P0301,Smartwatch,Home Goods,Fiction,Brand D,516.86,4.3,purchase,2024-01-09 04:40:00,4,True,Cash,search engine
11802,U802,Charlie Davis,41,Female,Chicago,Silver,P0302,Laptop,Electronics,Fiction,Brand A,328.89,3.6,review,2024-01-09 04:41:00,3,True,PayPal,search engine
11803,U803,Bob Brown,59,Non-Binary,Houston,Gold,P0303,Smartwatch,Books,Kitchen Appliances,Brand A,656.87,4.4,purchase,2024-01-09 04:42:00,4,False,Bank Transfer,email campaign
11804,U804,Bob Brown,59,Male,New York,Silver,P0304,Smartwatch,Electronics,Wearable Tech,Brand C,847.78,3.9,purchase,2024-01-09 04:43:00,,False,PayPal,search engine
11805,U805,Charlie Davis,58,Non-Binary,New York,Platinum,P0305,Smartwatch,Clothing,Fiction,Brand A,235.8,3.4,click,2024-01-09 04:44:00,4,False,Bank Transfer,social media
11806,U806,Charlie Davis,43,Non-Binary,Phoenix,Platinum,P0306,Headphones,Clothing,Kitchen Appliances,Brand D,12.23,4.3,purchase,2024-01-09 04:45:00,5,False,Bank Transfer,social media
11807,U807,Charlie Davis,21,Male,Chicago,Silver,P0307,Headphones,Clothing,Kitchen Appliances,Brand D,265.12,4.6,review,2024-01-09 04:46:00,4,False,Credit Card,search engine
11808,U808,John Doe,21,Non-Binary,Houston,Gold,P0308,Laptop,Home Goods,Kitchen Appliances,Brand B,687.56,4.5,review,2024-01-09 04:47:00,5,False,Cash,search engine
11809,U809,John Doe,26,Male,Chicago,Gold,P0309,T-Shirt,Home Goods,Wearable Tech,Brand D,471.09,3.8,review,2024-01-09 04:48:00,4,True,Bank Transfer,social media
11810,U810,Jane Smith,21,Non-Binary,Phoenix,Platinum,P0310,T-Shirt,Electronics,Fiction,Brand A,718.66,3.8,click,2024-01-09 04:49:00,4,True,PayPal,social media
11811,U811,Alice Johnson,55,Non-Binary,New York,Gold,P0311,Headphones,Home Goods,Apparel,Brand A,305.61,3.2,purchase,2024-01-09 04:50:00,4,False,Cash,email campaign
11812,U812,John Doe,35,Non-Binary,Houston,Platinum,P0312,Novel,Electronics,Wearable Tech,Brand A,829.0,4.1,review,2024-01-09 04:51:00,,False,Bank Transfer,social media
11813,U813,Charlie Davis,37,Female,Phoenix,Silver,P0313,Smartwatch,Clothing,Fiction,Brand D,755.68,3.4,purchase,2024-01-09 04:52:00,4,False,Cash,search engine
11814,U814,Alice Johnson,46,Non-Binary,Chicago,Platinum,P0314,Novel,Electronics,Wearable Tech,Brand D,478.01,3.1,review,2024-01-09 04:53:00,4,True,Bank Transfer,search engine
11815,U815,Jane Smith,53,Male,Houston,Silver,P0315,T-Shirt,Home Goods,Kitchen Appliances,Brand A,185.93,4.9,review,2024-01-09 04:54:00,5,False,Credit Card,social media
11816,U816,Charlie Davis,32,Male,Houston,Gold,P0316,Smartwatch,Clothing,Fiction,Brand C,864.29,4.9,purchase,2024-01-09 04:55:00,3,False,Cash,social media
11817,U817,Bob Brown,41,Female,New York,Gold,P0317,Smartwatch,Electronics,Apparel,Brand A,875.24,3.5,click,2024-01-09 04:56:00,3,True,Credit Card,email campaign
11818,U818,Charlie Davis,28,Female,Houston,Gold,P0318,Smartwatch,Books,Kitchen Appliances,Brand D,190.25,5.0,review,2024-01-09 04:57:00,,True,PayPal,social media
